Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,Kolom1,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2022,MAZDA,New  Mazda 6 Elite Estate,2488,AT,G,62,0,0,225/45R19,192,2750,"4,800 x  1,840 x  1,480",5,4X2,FF,0,5,4,CBU,Japan,8,7,0,0,0,1,1,35,18,4,3,2
2022,MERCEDES0BENZ PC,A  35 4 Matic  (W177)*,2000,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,CBU,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES0BENZ PC,GLA  200 AMG,1595,AT,G,50,1940,7,235/45 R19,156,2699,"4,443 x  2,022 x  1,483",5,4X2,FR,0,5,4,CBU,0,0,0,0,0,0,0,0,17,8,21,15,4
2022,MERCEDES0BENZ PC,GLA  200,1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x  2,096 x  1,639",5,4X2,FR,0,5,4,CKD,INA,0,3,27,24,24,36,25,28,19,11,60,12
2022,MERCEDES0BENZ PC,GLC 200 AMG,1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x  2,096 x  1,639",5,4X2,FR,0,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES0BENZ PC,GLC 200 AMG ( FL ),1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x  2,096 x  1,639",5,4X2,FR,0,5,4,CKD,INA,11,53,40,42,10,45,104,40,79,53,8,5
2022,MERCEDES0BENZ PC,GLC 200 Exclusive,1991,AT,G,66,2360,9,235/60 R18,184,2873,"4,656 x  2,096 x  1,639",5,4X2,FR,0,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES0BENZ PC,VITO,2148,AT,D,0,2940,0,0,0,0,0,0,0,0,0,5,0,CBU,Spain,0,0,0,0,0,0,0,0,0,0,1,1
2022,MERCEDES0BENZ PC,V  220,2100,AT,D,0,2940,0,0,0,0,0,0,0,0,0,5,0,CBU,Spain,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES0BENZ PC,Seprinter,2143,MT,G,0,5300,0,0,0,0,0,0,4X2,0,0,4,0,CBU,Spain,6,5,8,3,7,5,1,0,1,0,0,0
2022,MINI,Cooper S Hatch A/T,1998,AT,G,44,1635,0,205/45 R17 88W,0,2495,3850 x  1727 x  1414,0,4X2,FR,0,0,4,CBU,UK,2,2,13,16,13,7,9,25,14,7,30,14
2022,MINI,John Cooper Works  Hatch A/T,1998,AT,G,44,1710,0,205/40 R18 86W,0,2495,3874 x  1727 x  1414,0,4X2,FR,0,0,4,CBU,UK,2,0,9,10,4,4,3,0,2,0,0,0
2022,MINI,John Cooper Works  GP A/T,1998,AT,G,40,1505,0,225/35 R18 87Y,306,2495,3879 x  1762 x  1420,0,4X2,FR,0,0,4,CBU,UK,0,0,0,0,0,0,0,0,0,0,0,0
2022,MINI,Cooper S 5 Door A/T,1998,AT,G,44,1770,0,205/45 R17 88W,0,2567,4005 x  1727 x  1425,0,4X2,FR,0,0,4,CBU,UK,0,2,0,0,0,0,0,0,0,0,0,0
2022,MINI,Cooper S 5 Door A/T,1998,AT,G,44,1770,0,205/45 R17 88W,0,2567,4005 x  1727 x  1425,0,4X2,FR,0,0,4,CBU,UK,0,1,5,1,3,1,1,3,0,1,0,0
2022,MINI,Cooper S Clubman A/T,1998,AT,G,48,1945,0,225/40 R18 92Y,192,2670,4266 x  1800 x  1441,0,4X2,FR,0,4,4,CBU,UK,0,0,4,4,1,3,0,5,2,0,0,0
2022,MINI,Cooper S Convertible A/T,1998,AT,G,44,1745,0,205/45 R17 88W,0,2495,3850 x  1727 x  1415,0,4X2,FR,0,0,4,CBU,Germany,0,0,4,4,1,4,0,3,5,0,0,0
2022,MINI,John Cooper Works  Convertible A/T,1998,AT,G,44,1795,0,205/40 R18 86W,231,2495,3874 x  1727 x  1415,0,4X2,FR,0,0,4,CBU,Germany,0,0,1,0,1,2,1,0,1,0,0,0
2022,MINI,Cooper S Countryman F60 CKD A/T,1998,AT,G,61,2040,0,225/45 R19 92W,192,2670,4299 x  1822 x  1557,0,4X2,FR,0,0,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MINI,Cooper S Countryman F60 CKD A/T,1998,AT,G,61,2040,0,225/45 R19 92W,192,2670,4299 x  1822 x  1557,0,4X2,FF,0,0,4,CKD,INA,19,32,31,5,4,18,20,7,28,25,24,23
2022,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR (4x2) 8AT,2442,AT,D,68,2600,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X2,FR,0,4,4,CKD,INA,1982,1606,1896,847,1682,1560,916,1060,743,782,1001,976
2022,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR Utimate (4x2) 8AT,2442,AT,D,68,2600,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X2,FR,0,4,4,CKD,INA,0,578,366,340,74,85,60,87,32,61,57,62
2022,MITSUBISHI MOTORS,Pajero Sport 2.5 E HP (4X2) 5 AT 0 DAKAR,2477,AT,D,70,2650,3917,265/65 R17,178,2800,4695 X 1815 X 1840,7,4X2,FR,0,4,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5AT,2477,AT,D,70,2650,3917,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X2,FR,0,4,4,CKD,INA,33,21,38,28,2,29,0,29,31,27,32,13
2022,MITSUBISHI MOTORS,Pajero Sport 2.5L EXCEED0H (4x2) 5MT,2477,MT,D,70,2650,3917,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X2,FR,0,4,4,CKD,INA,18,12,16,13,3,22,7,0,26,2,24,6
2022,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5MT,2477,MT,D,70,2650,4100,265/65 R17,136,2800,4697 X 1815 X 1840,7,4X2,FR,0,4,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,NISSAN,New  Serena0HWS,2000,AT,G,60,1965,0,195/60/R18,"149 / 5,600",2862,"4,770 x  1,735 x  1,867",7,4X2,0,0,5,4,CKD,INA,0,41,34,16,33,17,30,51,1,32,72,6
2022,PEUGEOT,NEW 3008 AT Allure Midlife,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x  1.836 x  1.639,5,4X2,FF,0,5,4,CBU,Malaysia,4,0,22,2,12,12,15,7,7,11,7,8
2022,PEUGEOT,NEW 5008 AT Allure Midlife,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x  1.836 x  1.639,5,4X2,FF,0,5,4,CBU,Malaysia,0,0,21,3,23,1,10,9,9,4,2,7
2022,PEUGEOT,NEW 3008 AT Active,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x  1.836 x  1.639,5,4X2,FF,0,5,4,CBU,Malaysia,20,20,0,19,5,7,4,3,10,2,1,1
2022,PEUGEOT,NEW 5008 AT Active,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x  1.836 x  1.639,5,4X2,FF,0,5,4,CBU,Malaysia,26,12,13,5,0,8,2,4,2,2,1,1
2022,TOYOTA,All New  Kijang Inova G 2015,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Inova G AT 2015,1998,AT,G,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,0,0,0,1,0,0,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Innova G Mi 2020,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,234,711,142,50,337,362,458,948,490,706,64,1016
2022,TOYOTA,All New  Kijang Innova G Luxury  Mi 2020,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,9,4,0,0,0,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Innova G A/T Mi 2020,1998,AT,G,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,222,511,323,446,203,231,248,264,1170,731,7,1
2022,TOYOTA,All New  Kijang Innova G A/T Luxury  Mi 2020,1998,AT,G,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,19,51,14,3,3,27,4,18,102,2,0,0
2022,TOYOTA,All New  Kijang Innova G A/T DSL Mi 2020,2494,AT,D,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,724,1221,866,1281,620,751,403,560,839,429,4,1
2022,TOYOTA,All New  Kijang Innova V  Mi 2020,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,16,30,31,43,41,70,13,26,131,41,0,2
2022,TOYOTA,All New  Kijang Innova V  Luxury  Mi 2020,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,5,7,1,0,0,0,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Innova V  A/T Mi 2020,1998,AT,G,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,163,264,441,115,54,73,192,115,453,340,3,6
2022,TOYOTA,All New  Kijang Innova V  A/T Luxury  Mi 2020,1998,AT,G,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,22,41,21,4,66,29,3,13,84,14,0,0
2022,TOYOTA,All New  Kijang Innova V  DSL Mi 2020,2494,AT,D,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,54,44,54,80,56,125,18,51,143,46,0,0
2022,TOYOTA,All New  Kijang Innova V  A/T DSL Mi 2020,2494,AT,D,55,1640,0,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,1374,338,2084,359,108,690,406,755,447,279,3,0
2022,TOYOTA,All New  Kijang Innova Venturer Mi 2020,1998,MT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,3,5,6,0,0,0,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Innova Venturer A/T Mi 2020,1998,AT,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,43,82,62,136,105,83,120,40,261,8,0,1
2022,TOYOTA,All New  Kijang Innova Venturer DSL Mi 2020,2494,MT,D,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,7,10,5,2,2,2,0,0,0,0,0,0
2022,TOYOTA,All New  Kijang Innova Venturer A/T DSL Mi 202,2494,AT,D,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,691,387,1311,321,139,554,287,418,617,210,7,0
2022,TOYOTA,All New  Kijang Innova Zenix  V  Cvt 2.0,1987,A/T,G,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,434,1905
2022,TOYOTA,All New  Kijang Innova Zenix  G Hev  Cvt 2.0,1987,A/T,HYBRID,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,80,342
2022,TOYOTA,All New  Kijang Innova Zenix  V  Hev  Cvt 2.0,1987,A/T,HYBRID,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,114,247
2022,TOYOTA,All New  Kijang Innova Zenix  V  Hev  Cvt 2.0 Mod,1987,A/T,HYBRID,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,91,443
2022,TOYOTA,All New  Kijang Innova Zenix  Q Hev  Cvt Tss  2.0,1987,A/T,HYBRID,55,1640,0,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,339,863
2022,TOYOTA,Voxy  2.0 AT,2000,AT,G,60,2205,0,205/60 R16,158 / 6200,0,4600X1695X1850,7,4X2,FF,0,5,4,CKD,Japan,10,25,527,204,189,186,303,203,98,192,210,358
2022,TOYOTA,"Alphard 2,5 G",2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,0,5,4,CBU,Japan,0,0,302,266,694,350,683,582,427,671,356,524
2022,TOYOTA,Alphard 2.5 X,2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,0,5,4,CBU,Japan,0,0,2,2,1,0,0,7,0,0,45,0
2022,TOYOTA,Vellflre 2.5,2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,0,5,4,CBU,Japan,0,1,33,29,30,24,37,32,40,41,38,19
2022,TOYOTA,C0HR 1.8 A/T,1798,AT,G,50,0,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,C0HR 1.8 A/T Hybrid,1798,AT,HYBRID,50,0,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,7,6,6,10,0,2,11,6,11,11,27,12
2022,TOYOTA,Corolla Cross  1.8 A/T,1798,AT,G,50,0,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,Corolla Cross  1.8 A/T Hybrid,1798,AT,HYBRID,50,0,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,24,204,65,85,128,120,85,48,56,41,63,81
2022,TOYOTA,Corolla Cross  1.8 A/T Hybrid GR Sport,1798,AT,HYBRID,50,0,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FR,7,5,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,1,0
2022,TOYOTA,Fortuner VRZ 2.4 DSL A/T Mi 2020,2393,AT,D,80,0,"4,1",265 / 60 R18,149.3 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,1,0
2022,TOYOTA,Fortuner VRZ 2.4 TRD A/T DSL Mi 2020,2393,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,Fortuner G 2.4 Dsl Imp 2021,2393,MT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,79,57,35,32,2,13,51,0,78,13,9,51
2022,TOYOTA,Fortuner G 2.4 Dsl A/T Imp 2021,2393,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,48,35,50,54,79,45,50,33,37,31,39,40
2022,TOYOTA,Fortuner VRZ 2.4 DSL A/T Imp 2021,2393,MT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,142,9,0,1,0,0,1,0,0,0,0,0
2022,TOYOTA,Fortuner VRZ 2.4 A/T 4x4 DSL Imp 2021,2393,MT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,New  Fortuner VRZ 2.4 GR Sport DSL A/T 2021,2393,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,1287,63,4,1,0,1,2,1,0,0,1,0
2022,TOYOTA,HI0ACE Commuter HI Grade,2500,MT,G,70,2145,0,195/R15,102 / 3600,3110,5380X1880X2285,16,4X2,FR,0,2,5,CBU,Japan,98,74,91,0,85,142,162,92,76,154,202,110
2022,WULING,Almaz  RS Hybrid,2000,CVT,HYBRID,0,0,0,0,0,0,0,0,0,0,0,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,50,65,222
2022,TOYOTA,Fortuner SRZ 2.7 TRD AT,2694,AT,G,80,0,4555,265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,KIA,Grand Sedona,3342,AT,G,80,3050,3195,235/60 R18,270/6400,3060,5115 x  1985 x  1740,11,4X2,FF,6,5,4,CBU,Korea,0,0,0,0,0,0,0,0,0,0,0,0
2022,LEXUS,LM 350 4 Seater,4969,AT,G,66,2870,0,0,471 / 7100,2730,4770X1920X1345,2,4X2,FR,0,2,4,CBU,Japan,0,0,13,10,15,3,15,0,16,18,4,0
2022,LEXUS,LM 350 7 Seater,4969,AT,G,66,2870,0,0,471 / 7100,2730,4770X1920X1345,2,4X2,FR,0,2,4,CBU,Japan,0,0,28,31,21,15,32,0,51,38,5,0
2022,LEXUS,RX 350,3456,AT,G,0,0,0,0,0,0,0,4,4X2,FR,0,4,4,CBU,Japan,0,0,0,0,0,0,0,0,0,0,0,0
2022,LEXUS,LX 600,3456,AT,G,0,0,0,0,0,0,0,4,4X2,FR,0,4,4,CBU,Japan,0,0,0,0,0,32,16,6,0,6,1,1
2022,MERCEDES0BENZ PC,V  Klass,3498,AT,G,0,2940,0,0,0,0,0,0,0,0,0,5,0,CBU,Spain,2,0,20,0,1,2,0,0,0,5,2,26
2022,"TOYOTA
TOYOTA",New  Fortuner SRZ 2.7 GR Sport A/T 2021,2694,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,34,52,37,30,44,139,96,137,32,57,44,19
2022,"TOYOTA
TOYOTA",New  Fortuner Vrz  2.8 A/T 2022,2755,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,82,182,268,237,91,141,343,297,201,98,70,87
2022,"TOYOTA
TOYOTA",New  Fortuner Vrz  2.8 Gr Sport A/T 2022,2755,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,751,980,1443,1852,601,982,1898,1204,1468,2448,1890,624
2022,"TOYOTA
TOYOTA",HI0ACE 2.8 Premio,2800,MT,D,70,2145,0,195/R15,102 / 3600,3110,5380X1880X2285,16,4X2,FR,5,4,4,CBU,Thailand,0,160,121,1,29,94,46,68,148,97,290,74
2022,"TOYOTA
TOYOTA","Alphard 3,5",3500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,0,5,4,CBU,Japan,0,0,3,11,0,0,0,0,0,0,2,0
2022,AUDI,Q3 1.4 TFSI A/T,1400,AT,G,64,0,0,0,0,0,0,5,4X4,4WD,250,4,4,CBU,Germany,0,0,0,3,0,0,0,0,0,1,0,1
2022,SUZUKI,New  Jimny  MT,1462,MT,G,40,1435,4090,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,5,3,3,6,13,13,8,2,4,4,7,6
2022,SUZUKI,New  Jimny  AT,1462,AT,G,40,1435,4300,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,0,7,125,74,92,70,67,11,56,78,88,88
2022,SUZUKI,New  Jimny  2TONE MT,1462,MT,G,40,1435,4090,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,0,1,1,5,9,9,2,2,2,3,2,23
2022,SUZUKI,New  Jimny  2TONE AT,1462,AT,G,40,1435,4300,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,2,0,61,31,35,37,44,3,23,14,28,1
2022,AUDI,Q7 3.0 TFSI AT,2995,AT,G,100,2245,4845,265/50/R19,272,3002,5089 x  2002 x  1695,7,4X4,4WD,222,4,4,CBU,Germany,0,0,0,0,0,0,0,0,1,0,0,1
2022,AUDI,Q8 3.0 TFSI A/T,2995,AT,G,100,2245,4845,265/50/R19,272,3002,5089 x  2002 x  1695,7,4X4,4WD,222,4,4,CBU,Germany,0,0,0,0,0,3,4,2,1,1,1,1
2022,AUDI,Q5 2.0 TFSI AT,1984,AT,G,75,1845,3692,255/55/R19,225,2807,4629 x  1880 x  1653,5,4X4,4WD,222,4,4,CBU,Germany,0,0,0,2,1,5,0,0,2,1,0,3
2022,BMW,M135i xDrive A/T,1998,AT,G,50,2085,0,225/40 R18 92Y,306,2670,4319x1799x1434,0,4X4,4WD,0,3,4,CBU,Germany,0,0,1,0,0,2,1,0,0,0,0,0
2022,BMW,X3 xDrive20i A/T,1998,AT,G,0,2400,0,245/50 R19 105W,0,2864,4708x1891x1676,0,4X4,4WD,0,5,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X3 xDrive30i G01 CKD A/T,1998,AT,G,65,2400,0,245/45 R20 103W; 275/40 R20 106,252,2864,4708 x  1891 x  1676,0,4X4,4WD,0,0,4,CKD,INA,1,1,0,0,0,0,0,0,0,0,0,0
2022,BMW,X3 xDrive30i G01 CKD A/T,1998,AT,G,65,2450,0,245/45 R20 103W; 275/40 R20 106,252,2864,4708 x  1891 x  1676,0,4X4,4WD,0,0,4,CKD,INA,0,0,35,30,43,26,8,17,25,40,27,32
2022,BMW,X3 M A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 10,510,2864,4726x1897x1667,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X3 M RHD A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 10,510,2864,4716 x  1897 x  1669,0,4X4,4WD,0,0,4,CBU,USA,0,0,0,0,0,0,4,2,0,0,1,0
2022,BMW,X4 M A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 10,510,2864,4758x1927x1618,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X4 M RHD A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 10,510,2864,4754 x  1927 x  1620,0,4X4,4WD,0,0,4,CBU,USA,0,0,0,0,0,0,8,3,0,2,0,0
2022,BMW,X4 xDrive30i RHD A/T,1998,AT,G,65,2450,0,245/45 R20 103W; 275/40 R20 106,252,2864,4751 x  1918 x  1621,0,4X4,4WD,0,0,4,CBU,USA,0,0,0,0,0,0,0,12,1,1,0,0
2022,BMW,X4 xDrive30i A/T,1998,AT,G,65,2400,0,245/45 R20 103W; 275/40 R20 106,252,2864,4752x1918x1621,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X5 xDrive40i G05 CKD A/T,2998,AT,G,83,2800,0,275/45 R20 110Y; 305/40 R20 112,340,2975,4922x2004x1745,0,4X4,4WD,0,0,4,CKD,INA,19,35,30,13,46,39,55,47,48,29,41,39
2022,BMW,X6 xDrive40i A/T,2998,AT,G,83,2800,0,275/40 R21 107Y; 315/35 R21 111,340,2975,4935x2004x1696,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,11,9,6,1,1,0,0,0,0
2022,BMW,X7 xDrive40i A/T,2998,AT,G,83,3155,0,285/45 R21 113Y,340,3105,5151x2000x1805,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X7 xDrive40i G07 CKD A/T,2998,AT,G,83,3155,0,285/45 R21 113Y,340,3105,5151 x  2000 x  1805,0,4X4,4WD,0,0,4,CKD,INA,15,3,2,12,11,22,13,12,18,24,2,5
2022,HYUNDAI (HMID),Palisade 2.2 CRDi AWD,2200,AT,D,0,0,0,0,0,0,0,0,4X4,AWD,0,0,0,CBU,South Kore,17,58,8,0,20,0,18,16,0,0,1,0
2022,ISUZU,MU0X RBD3,2499,MT,D,47,2540,0,0,0,0,0,7,4X4,0,0,5,4,CBU,Thailand,0,0,0,0,2,0,0,3,0,0,0,0
2022,,MU0X 4X4,2499,MT,D,47,2540,0,0,0,0,0,7,4X4,0,0,5,4,CBU,Thailand,1,10,34,20,11,1,0,6,0,30,30,71
2022,MAZDA,New  CX09 AWD,2488,AT,G,74,0,0,255/50R20,231,2930,5075 x  1969 x  1747,7,4X4,4WD,0,5,4,CBU,Japan,0,0,4,12,0,4,9,0,2,18,18,6
2022,MERCEDES0BENZ PC,GLE 450 (V167),2999,AT,G,85,3000,9,"275/45, 315/40 R21",367,2995,"4,924 x  2,157 x  1,795",7,4X4,4WD,0,5,4,CKD,0,33,7,20,10,22,22,28,43,55,69,52,46
2022,MERCEDES0BENZ PC,GLS 450 (X167),2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x  2,141 x  1,850",7,4X4,4WD,0,5,4,CBU,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES0BENZ PC,GLS 450 (X167),2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x  2,141 x  1,850",7,4X4,4WD,0,5,4,CKD,INA,10,12,12,10,13,3,9,21,9,43,15,11
2022,MERCEDES0BENZ PC,GLS 600 Maybach (X167),2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x  2,141 x  1,850",7,4X4,4WD,0,5,4,CBU,0,0,0,4,2,1,1,0,0,0,0,0,1
2022,MERCEDES0BENZ PC,GLE 450 Coupe 4MATIC AMG Line (C167)*,2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x  2,141 x  1,850",7,4X4,4WD,0,5,4,CBU,0,0,0,0,0,0,2,0,0,0,0,1,0
2022,MERCEDES0BENZ PC,AMG GLE 53 Coupe 4MATIC+ (C167)*,2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x  2,141 x  1,850",7,4X4,4WD,0,5,4,CBU,0,0,0,0,4,3,2,3,3,7,0,0,0
2022,MERCEDES0BENZ PC,GLC 300 Coupe,1991,AT,G,66,2430,9,"235/55, 255/50 R19",245,2873,"4,729 x  2,096 x  1,586",5,4X4,4WD,0,5,4,CBU,0,1,0,0,2,1,2,0,0,1,2,0,2
2022,MINI,John Cooper Works  ALL4 Clubman A/T,1998,AT,G,48,2040,0,225/40 R18 92Y,306,2670,4266 x  1800 x  1441,0,4X4,4WD,0,0,4,CBU,UK,3,0,0,3,0,1,2,1,1,0,0,0
2022,MINI,John Cooper Works  ALL4 A/T,1998,AT,G,0,2150,0,225/45 R19 92W,0,2670,4299 x  1822 x  1557,0,4X4,4WD,0,3,4,CBU,Germany,2,2,1,0,0,0,2,0,1,0,0,0
