Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,"CBU
/ CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2023,VOLKSWAGEN,Polo 1.2 GT  TSI AT,"1,200",AT,G,-,-,-,-,-,-,-,5,4X2,FF,-,5,4,CBU,India,3,2,-,-,-,-,-,-,-,-,-,-
2023,VOLKSWAGEN,T-Cross 1.0 TSI AT,999,AT,G,50,-,-,205/55 R17,115,"2,651","4,221X1,760X1,612",5,4X2,FF,-,5,4,CBU,India,4,3,2,-,-,5,4,8,5,5,5,4
2023,VOLKSWAGEN,Tiguan Allspace 1.4 TSI AT,"1,400",AT,G,64,"1,510","3,949",25/55/R17,150,"2,604",4426 x 1809 x 1703,-,4X2,FF,193,5,4,CKD,INA,12,45,32,10,13,13,18,19,18,5,6,6
2023,WULING,Confero S 1.5,"1,500",MT,G,42,-,5,195/60 R15,107,"2,720",4493X1691X1715,-,4X2,FR,-,5,4,CKD,INA,1,200,955,176,428,513,731,163,433,383,736,538
2023,WULING,Confero S 1.5C,"1,500",MT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,131,-,-,-,-,45,4,1,-,46,55,97
2023,WULING,Confero S 1.5L,"1,500",MT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,-,-,-,-,-,45,15,1,2,61,21,66
2023,WULING,Confero S 1.5L ACT,"1,500",AT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,-,-,-,-,-,25,-,-,10,-,5,-
2023,WULING,Cortez 1.5C T  MT,"1,500",MT,G,52,-,"4,058",205/55 R16,129,"2,750",4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,1,3,-,3,30,26,-,-,-,-,-,-
2023,WULING,Cortez 1.5C T  CVT,"1,500",AT,G,52,-,"4,058",205/55 R16,129,"2,750",4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,WULING,Cortez 1.5L T  CVT,"1,500",AT,G,52,-,"4,058",205/55 R16,129,"2,750",4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,1,-,-,-,2,2,2,-,1,1,1,-
2023,WULING,Cortez 1.5S T  CVT,"1,500",AT,G,52,-,"4,058",205/55 R16,129,"2,750",4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,-,41,143,8,1,2,-,-,-,-,-,-
2023,WULING,Cortez 1.5S T  MT,"1,500",MT,G,52,-,"4,058",205/55 R16,129,"2,750",4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,-,4,10,9,-,-,1,-,-,50,5,67
2023,WULING,Cortez 1.5 CE,"1,500",CVT,G,-,-,-,-,-,-,-,-,-,-,-,5,4,CKD,INA,1,-,3,-,1,11,17,5,8,10,11,9
2023,WULING,Cortez 1.5 EX,"1,500",CVT,G,-,-,-,-,-,-,-,-,-,-,-,5,4,CKD,INA,36,33,43,28,29,39,47,19,9,22,18,11
2023,WULING,Formo 1.2 BV,"1,200",MT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,-,-,-,-,-,65,15,3,5,11,10,40
2023,WULING,Formo 1.2,"1,200",MT,G,42,-,5,195/60 R15,107,"2,720",4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,63,-,-,-,-,5,58,45,102,51,75,215
2023,WULING,Air EV Lite,-,AT,BEV,-,-,-,-,-,-,-,-,4X2,FR,-,3,4,CKD,INA,-,-,-,-,-,-,-,100,150,256,387,315
2023,WULING,Air EV Standard Range,-,AT,BEV,-,-,-,-,-,-,-,-,4X2,FR,-,3,4,CKD,INA,-,-,2,-,10,41,51,99,203,100,169,231
2023,WULING,Air EV Long Range,-,AT,BEV,-,-,-,-,-,-,-,-,4X2,FR,-,3,4,CKD,INA,35,83,419,450,445,166,242,281,452,420,223,245
2023,WULING,Binguo 333 KM,-,AT,BEV,-,-,-,-,-,-,-,-,-,-,-,3,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,566
2023,WULING,Binguo 410 KM,-,AT,BEV,-,-,-,-,-,-,-,-,-,-,-,3,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,827
2023,WULING,Alvez 1.5 SE,"1,500",MT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,-,10,120,-,99,92,46,57,38,37,135,44
2023,WULING,Alvez 1.5 CE,"1,500",CVT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,-,-,-,-,242,153,98,31,65,58,156,137
2023,WULING,Alvez 1.5 EX,"1,500",CVT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,-,140,"1,041",418,682,246,157,168,273,412,406,362
2023,WULING,New Almaz RS Pro,"1,500",CVT,G,-,-,-,-,-,-,-,-,-,-,-,5,4,CKD,INA,-,-,-,-,-,-,-,-,104,36,28,13
2023,WULING,Almaz 1.5SE T  CVT,"1,500",AT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,12,56,-,-,-,-,11,8,5,15,11,40
2023,WULING,Almaz 1.5SE T  MT,"1,500",MT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,-,14,12,7,3,2,7,2,27,10,-,-
2023,WULING,Almaz RS 1.5T  EX,"1,500",AT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,79,9,136,-,54,61,31,54,20,79,115,94
2023,WULING,Almaz RS 1.5T  Pro,"1,500",AT,G,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,3,50,47,31,6,37,23,23,5,-,10,67
2023,BMW,X3 sDrive20i  G01 CKD AT,"1,998",AT,G,65,"2,400",-,245/50 R19 105W,184,"2,864",4708x1891x1676,-,4X2,FR,-,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,BMW,X3 xDrive20i  G01 CKD AT,"1,998",CVT,G,65,"2,400",-,245/50 R19 105W,184,"2,864",4708 x 1891 x 1676,-,4X2,FR,-,-,4,CKD,INA,23,24,2,7,33,7,1,18,10,12,3,13
2023,CHERY,TIGGO 8 PRO PREMIUM,"2,000",AT,G,57,-,-,-,-,"2,710",4722X1860X1746,7,4X2,-,-,5,4,CKD,INA,43,64,46,60,32,42,31,51,35,28,34,25
2023,CHERY,TIGGO 8 PRO LUXURY,"2,000",AT,G,57,-,-,-,-,"2,710",4722X1860X1746,7,4X2,-,-,5,4,CKD,INA,3,4,-,4,1,11,20,1,1,-,-,2
2023,DFSK,GLORY 560 1.8 A/T  CVT  LUXURY,"1,798",AT,G,50,"1,985",-,215/60R17,139,"2,690",4515 X 1815 X 1735,7,4X2,FF,-,4,4,CKD,INA,-,-,-,-,-,1,2,6,2,6,-,-
2023,HONDA,New CR-V,"2,000",CVT,G,58,-,-,"18 x 7,5J",155,"2,660",4586 x 1855 x 1679,-,4X2,FF,-,5,4,CKD,INA,-,-,-,-,-,-,1,-,-,-,-,-
2023,HONDA,New CR-V,"2,000",CVT,G,58,-,-,"18 x 7,5J",155,"2,660",4586 x 1855 x 1679,-,4X2,FF,-,5,4,CKD,INA,35,26,-,30,30,-,-,-,-,-,-,-
2023,HONDA,All  New CR-V 2.0 e:HEV,"2,000",CVT,HEV,58,-,-,"18 x 7,5J",155,"2,660",4586 x 1855 x 1679,-,4X2,FF,-,5,4,CBU,-,-,-,-,-,-,-,-,-,-,490,488,549
2023,HYUNDAI - HMID,Kona EV,-,AT,BEV,-,"2,020",-,215/55/R17,-,"2,600",4180 x 1800 x 1570,5,4X2,-,-,5,4,CBU,South Kore,-,-,-,-,-,-,-,-,-,7,3,-
2023,HYUNDAI - HMID,Tucson,"2,000",AT,G,-,-,-,-,-,-,-,5,4X2,FF,-,5,4,CBU,South Kore,-,-,-,-,-,-,-,-,-,1,-,-
2023,HYUNDAI - HMID,Santa Fe D2.2 8DCT  Style,"2,200",AT,D,67,"2,550",-,235/60/18,202,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,1,-,-,-,-,-,-,-,-,-,-,-
2023,HYUNDAI - HMID,Santa Fe D2.2 8DCT  Prime,"2,200",AT,D,67,"2,550",-,235/60/18,202,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,15,11,6,6,1,-,1,-,-,1,-,-
2023,HYUNDAI - HMID,Santa Fe D2.2 8DCT  Signature,"2,200",AT,D,67,"2,550",-,235/60/18,202,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,28,53,45,32,42,38,23,43,43,18,19,23
2023,HYUNDAI - HMID,Santa Fe G2.5 6AT  Style,"2,500",AT,G,67,"2,510",-,235/60/18,180,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,-,-,-,-,-,-,-,-,-,-,-,-
2023,HYUNDAI - HMID,Santa Fe G2.5 6AT  Prime,"2,500",AT,G,67,"2,510",-,235/60/18,180,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,15,1,2,1,49,21,15,14,9,8,8,29
2023,HYUNDAI - HMID,Santa Fe G2.5 6AT  Signature,"2,500",AT,G,67,"2,510",-,235/60/18,180,"2,765",4785 x 1900 x 1710,5,4X2,FF,-,5,4,CBU,South Kore,38,67,9,36,28,22,13,18,17,4,6,4
2023,HYUNDAI - HMID,Palisade 2.2 CRDi,"2,200",AT,D,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,South Kore,2,19,38,5,3,5,11,2,12,17,25,16
2023,HYUNDAI - HMID,Palisade 2.2 CRDi  Signature,"2,200",AT,D,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,South Kore,87,214,251,206,396,430,177,140,97,88,117,132
2023,HYUNDAI - HMID,Staria Signature 7,"2,200",AT,D,-,-,-,-,-,-,-,7,4X2,FF,-,5,4,CBU,South Kore,1,8,14,5,3,3,1,3,-,3,3,6
2023,HYUNDAI - HMID,Staria Signature 9,"2,200",AT,D,-,-,-,-,-,-,-,9,4X2,FF,-,5,4,CBU,South Kore,8,11,7,7,7,9,7,10,4,7,14,5
2023,ISUZU,MU-X RBD1,"2,499",AT,D,47,"2,540",-,-,-,-,-,7,4X2,-,-,5,4,CBU,Thailand,-,-,1,-,-,1,-,-,99,-,2,-
2023,KIA,Grand Sedona,"2,199",AT,G,80,"3,050","3,195",235/60 R18,270/6400,"3,060",5115 x 1985 x 1740,11,4X2,FF,6,5,4,CBU,Korea,-,-,-,-,-,-,-,-,-,-,-,-
2023,KIA,Carnival,"2,151",AT,D,80,-,-,235/60 R18,202/3800,"3,090",5115 x 1995 x 1750,11,4X2,FF,8,5,4,CBU,Korea,-,2,-,-,-,-,-,-,-,-,-,-
2023,KIA,Carnival,"2,151",AT,D,80,-,-,235/60 R18,202/3800,"3,090",5115 x 1995 x 1750,11,4X2,FF,8,5,4,CBU,Korea,2,36,30,2,-,-,18,18,18,-,5,8
2023,LEXUS,NX 300,"1,998",AT,G,60,-,-,255 / 60 R18,235 / 4000,"2,660",4630X1845X1630,4,4X2,FR,-,4,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2023,LEXUS,NX 350h,"1,998",AT,G,60,-,-,255 / 60 R18,235 / 4000,"2,660",4630X1845X1630,4,4X2,FR,-,4,4,CBU,Japan,-,2,1,5,14,36,16,21,25,10,25,62
2023,LEXUS,NX 250,"1,998",AT,G,60,-,-,255 / 60 R18,235 / 4000,"2,660",4630X1845X1630,4,4X2,FR,-,4,4,CBU,Japan,2,9,8,5,6,3,1,-,-,-,-,-
2023,LEXUS,RX 300 F-Sport,"1,998",AT,G,72,"2,500",-,-,235 / 4400,"2,790",4890X1895X1690,4,4X2,FR,-,4,4,CBU,Japan,-,-,-,-,1,-,-,-,-,-,-,-
2023,LEXUS,UX 250h,"1,998",AT,HYBRID,72,"2,500",-,-,235 / 4400,"2,790",4890X1895X1690,4,4X2,FR,-,4,4,CBU,Japan,1,-,-,-,1,3,2,-,2,-,-,1
2023,LEXUS,UX 300e,-,AT,BEV,-,-,-,-,-,-,-,4,4X2,FR,-,4,4,CBU,Japan,18,-,9,2,1,-,-,-,-,-,-,-
2023,LEXUS,RX 350h,"2,487",AT,HYBRID,-,-,-,-,-,-,-,4,4X2,FR,-,4,4,CBU,Japan,-,17,50,184,100,122,57,81,15,36,26,-
2023,LEXUS,RX 350h Luxury HEV,-,AT,HYBRID,-,"1,995",-,235 / 50 R21,-,"2,850",4890x1920x1695,4,4X2,FR,-,4,4,CBU,Japan,-,-,-,-,-,-,-,-,50,5,19,51
2023,LEXUS,NX 450h+,-,AT,-,-,-,-,-,-,-,-,-,4X2,FR,-,4,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2023,LEXUS,RZ 450e,-,AT,BEV,-,-,-,-,-,-,-,-,4X2,FR,-,4,4,CBU,Japan,-,1,-,-,-,6,1,72,75,12,12,27
2023,LEXUS,RX 500h,-,AT,HYBRID,-,-,-,-,-,-,-,-,4X2,FR,-,4,4,CBU,Japan,-,-,-,-,1,22,7,3,1,-,7,5
2023,MAZDA,CX-3 Pro,"1,998",AT,G,48,-,-,215/50R18,149,"2,570",4275 x 1765 x 1535,5,4X2,FF,-,5,4,CBU,Japan,9,16,8,3,8,2,2,4,-,2,1,3
2023,MAZDA,CX-3 Sport,"1,998",AT,G,48,-,-,215/50R18,149,"2,570",4275 x 1765 x 1535,5,4X2,FF,-,5,4,CBU,Japan,311,274,275,97,193,71,54,153,102,74,101,56
2023,MAZDA,CX-5 Elite,"2,488",AT,G,56,-,-,225/55R19,190,"2,700",4550 x 1840 x 1680,5,4X2,FF,-,5,4,CBU,Japan,18,6,2,313,17,355,103,172,105,194,64,72
2023,MAZDA,CX-30 GT,"1,998",AT,G,51,-,-,215/55R18,155,"2,655",4395 x 1795 x 1540,5,4X2,FF,-,5,4,CBU,Japan,10,46,25,35,3,39,31,44,38,7,3,23
2023,MAZDA,New CX-8 Elite,"2,488",AT,G,72,-,-,225/55R19,190,"2,930",4900 x 1840 x 1730,6,4X2,FF,-,5,4,CBU,Malaysia,19,19,1,21,19,-,47,32,38,2,38,20
2023,MAZDA,New CX-9,"2,488",AT,G,72,-,-,255/50R20,231,"2,930",5075 x 1969 x 1747,7,4X2,FF,-,5,4,CBU,Japan,10,3,30,11,5,2,6,6,6,6,2,5
2023,MAZDA,Mazda 3 Hatchback,"1,998",AT,G,51,-,-,215/45R18,155,"2,725","4,460 x 1,795 x 1,43",5,4X2,FF,-,5,4,CBU,Japan,5,-,3,19,13,2,80,145,92,52,23,97
2023,MAZDA,Mazda 6 Elite Estate,"2,488",AT,G,62,-,-,225/45R19,192,"2,750","4,800 x 1,840 x 1,48",5,4X2,FF,-,5,4,CBU,Japan,1,2,25,3,1,10,3,10,2,1,2,-
2023,MERCEDES-BENZ PC,AMG A 45 4MATIC (W177)*,"2,000",-,G,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,-,2,-,8,2,5,-,-,-,1,-,-
2023,MERCEDES-BENZ PC,M-AMG GLA 35,"1,595",AT,G,50,"1,940",7,235/45 R19,156,"2,699","4,443 x 2,022 x 1,48",5,4X2,FR,-,5,4,CBU,-,3,3,-,4,10,5,4,15,9,4,8,7
2023,MERCEDES-BENZ PC,GLA 200,"1,991",AT,G,66,"2,360",9,255/45 R20,184,"2,873","4,656 x 2,096 x 1,63",5,4X2,FR,-,5,4,CKD,INA,74,32,28,26,11,2,3,1,-,-,-,-
2023,MERCEDES-BENZ PC,GLC 200 AMG,"1,991",AT,G,66,"2,360",9,255/45 R20,184,"2,873","4,656 x 2,096 x 1,63",5,4X2,FR,-,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES-BENZ PC,GLC 200 AMG ( FL ),"1,991",AT,G,66,"2,360",9,255/45 R20,184,"2,873","4,656 x 2,096 x 1,63",5,4X2,FR,-,5,4,CKD,INA,-,1,-,1,-,1,-,-,-,-,-,-
2023,MERCEDES-BENZ PC,Seprinter,"2,143",MT,G,-,"5,300",-,-,-,-,-,-,4X2,-,-,4,-,CBU,Spain,-,-,-,-,-,-,-,-,1,9,9,24
2023,MINI,Cooper S Hatch A/T,"1,998",AT,G,44,"1,635",-,205/45 R17 88W,-,"2,495",3850 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,6,-,16,1,13,6,8,7,10,14,5,6
2023,MINI,John Cooper Works Hatch A/T,"1,998",AT,G,44,"1,710",-,205/40 R18 86W,-,"2,495",3874 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,-,-,3,-,25,1,8,7,9,5,-,1
2023,MINI,Cooper S 5 Door A/T,"1,998",AT,G,44,"1,770",-,205/45 R17 88W,-,"2,567",4005 x 1727 x 1425,-,4X2,FR,-,-,4,CBU,UK,-,-,4,5,5,4,-,10,6,3,5,5
2023,MINI,Cooper S Clubman A/T,"1,998",AT,G,48,"1,945",-,225/40 R18 92Y,192,"2,670",4266 x 1800 x 1441,-,4X2,FR,-,4,4,CBU,UK,-,-,8,1,8,-,5,6,2,3,14,26
2023,MINI,Cooper S Convertible A/T,"1,998",AT,G,44,"1,745",-,205/45 R17 88W,-,"2,495",3850 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,-,-,25,1,11,11,8,8,16,15,5,5
2023,MINI,John Cooper Works Convertible A/T,"1,998",AT,G,44,"1,795",-,205/40 R18 86W,231,"2,495",3874 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,-,-,-,-,-,-,9,1,7,3,3,3
2023,MINI,Cooper S Countryman F60 CKD A/T,"1,998",AT,G,61,"2,040",-,225/45 R19 92W,192,"2,670",4299 x 1822 x 1557,-,4X2,FR,-,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MINI,Cooper S Countryman F60 CKD A/T,"1,998",AT,G,61,"2,040",-,225/45 R19 92W,192,"2,670",4299 x 1822 x 1557,-,4X2,FF,-,-,4,CKD,INA,36,28,29,21,14,14,6,26,10,32,24,12
2023,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR (4x2) 8AT,"2,442",AT,D,68,"2,600","3,692",265/60 R18,181,"2,800",4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,796,"1,004","1,115","1,019",610,676,484,802,817,702,542,682
2023,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR Utimate (4x2) 8AT,"2,442",AT,D,68,"2,600","3,692",265/60 R18,181,"2,800",4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,66,97,99,40,38,66,30,42,40,43,28,27
2023,MITSUBISHI MOTORS,Pajero Sport 2.5 E HP (4X2) 5 AT  - DAKAR,"2,477",AT,D,70,"2,650","3,917",265/65 R17,178,"2,800",4695 X 1815 X 1840,7,4X2,FR,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5AT,"2,477",AT,D,70,"2,650","3,917",265/60 R16,136,"2,800",4785 X 1815 X 1800,7,4X2,FR,-,4,4,CKD,INA,143,32,20,61,24,21,21,123,15,20,21,100
2023,MITSUBISHI MOTORS,Pajero Sport 2.5L EXCEED-H (4x2) 5MT,"2,477",MT,D,70,"2,650","3,917",265/60 R16,136,"2,800",4785 X 1815 X 1800,7,4X2,FR,-,4,4,CKD,INA,-,6,8,10,7,10,12,8,3,10,6,6
2023,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5MT,"2,477",MT,D,70,"2,650","4,100",265/65 R17,136,"2,800",4697 X 1815 X 1840,7,4X2,FR,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,NISSAN,All  New Serena Highway Star 2.0 AT,"1,998",AT,G,-,"1,965",-,-,-,-,-,-,4X2,-,-,5,4,CBU,Japan,49,20,55,9,30,34,44,31,42,38,59,17
2023,PEUGEOT,NEW 3008 AT  Allure Midlife,"1,598",AT,G,60,"1,459",6,225/50 R17,163,"2,613",4.365 x 1.836 x 1.63,5,4X2,FF,-,5,4,CBU,Malaysia,6,7,16,4,10,2,5,4,7,3,1,-
2023,PEUGEOT,NEW 5008 AT  Allure Midlife,"1,598",AT,G,60,"1,459",6,225/50 R17,163,"2,613",4.365 x 1.836 x 1.63,5,4X2,FF,-,5,4,CBU,Malaysia,4,7,15,9,2,1,1,5,3,4,3,-
2023,PEUGEOT,NEW 3008 AT  Active,"1,598",AT,G,60,"1,459",6,225/50 R17,163,"2,613",4.365 x 1.836 x 1.63,5,4X2,FF,-,5,4,CBU,Malaysia,3,4,1,-,3,11,2,4,3,6,1,3
2023,PEUGEOT,NEW 5008 AT  Active,"1,598",AT,G,60,"1,459",6,225/50 R17,163,"2,613",4.365 x 1.836 x 1.63,5,4X2,FF,-,5,4,CBU,Malaysia,-,1,2,-,2,-,1,-,-,-,3,3
2023,TOYOTA,All  New Kijang Innova G Mi  2020,"1,998",MT,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,1,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova G DSL Mi  2020,"2,494",AT,D,55,"1,640",-,205/65 R15,136 / 5600,"2,750",4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,298,655,394,188,446,143,679,920,583,913,"1,464","1,057"
2023,TOYOTA,All  New Kijang Innova G AT  DSL Mi  2020,"2,494",AT,D,55,"1,640",-,205/65 R15,136 / 5600,"2,750",4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,632,409,861,157,983,922,"1,019","1,554","1,887","2,653"
2023,TOYOTA,All  New Kijang Innova G Imp 2020,"1,998",MT,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,322,439,318,134,480,493,236,267,136,252,342,481
2023,TOYOTA,All  New Kijang Innova V AT  Mi  2020,"1,998",AT,G,55,"1,640",-,205/65 R15,136 / 5600,"2,750",4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,-,-,-,-,(1),-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova V AT  DSL Mi  2020,"2,494",AT,D,55,"1,640",-,205/65 R15,136 / 5600,"2,750",4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,1,-,1,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova Venturer Mi  2020,"1,998",MT,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova Venturer AT  Mi  2020,"1,998",AT,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,2,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova Venturer DSL Mi  2020,"2,494",MT,D,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova Venturer AT  DSL Mi  2020,"2,494",AT,D,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Kijang Innova Zenix G Cvt 2.0,"1,987",A/T,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,856,229,432,919,967,781,767,685,"1,311",748,378,733
2023,TOYOTA,All  New Kijang Innova Zenix V Cvt 2.0,"1,987",A/T,G,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,"1,186","1,025",553,34,292,764,415,901,942,417,235,462
2023,TOYOTA,All  New Kijang Innova Zenix G Hev Cvt 2.0,"1,987",A/T,HYBRID,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,269,212,116,218,419,410,650,904,609,810,596,812
2023,TOYOTA,All  New Kijang Innova Zenix V Hev Cvt 2.0,"1,987",A/T,HYBRID,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,195,173,91,217,160,207,277,436,311,377,303,315
2023,TOYOTA,All  New Kijang Innova Zenix V Hev Cvt 2.0 Modellista,"1,987",A/T,HYBRID,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,339,271,151,651,435,273,367,500,307,457,526,631
2023,TOYOTA,All  New Kijang Innova Zenix Q Hev Cvt Tss 2.0,"1,987",A/T,HYBRID,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,-,-,-,1,-,-,1,-,35,53,68,8
2023,TOYOTA,All  New Kijang Innova Zenix Q Hev Cvt Tss 2.0 Modellista,"1,987",A/T,HYBRID,55,"1,640",-,205/65 R15,102 / 3600,"2,750",4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,662,323,720,874,722,"1,153","1,385","1,928","1,233","1,590","1,265","1,689"
2023,TOYOTA,Voxy 2.0 AT,"2,000",AT,G,60,"2,205",-,205/60 R16,158 / 6200,-,4600X1695X1850,7,4X2,FF,-,5,4,CKD,Japan,63,155,90,119,367,258,323,328,266,295,252,233
2023,TOYOTA,"Alphard 2,5 G","2,500",AT,G,65,"1,905","5,791",215/60/R17,170 / 6000,"2,950",4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,191,316,480,181,561,519,458,2,-,-,-,-
2023,TOYOTA,"Alphard 2,5 G","2,500",CVT,G,65,"1,905","5,791",215/60/R17,170 / 6000,"2,950",4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,-,-,-,-,-,-,-,112,102,86,71
2023,TOYOTA,Alphard 2.5 X,"2,500",AT,G,65,"1,905","5,791",215/60/R17,170 / 6000,"2,950",4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,-,26,14,102,13,-,-,-,-,-,-
2023,TOYOTA,Alphard 2.5 Hybrid,"2,494",CVT,HYBRID,65,"1,920","5,791",235/50/R18,170 / 6000,"2,950",4945X1850X1895,7,4X2,FR,5,5,4,CBU,Japan,-,-,-,-,-,-,-,-,95,61,79,125
2023,TOYOTA,Vellflre 2.5,"2,500",AT,G,65,"1,905","5,791",215/60/R17,170 / 6000,"2,950",4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,2,46,28,5,87,59,15,-,1,-,-,-
2023,TOYOTA,Vellflre 2.5 VIP Hybrid,"2,500",AT,HYBRID,65,"1,920","5,791",215/60/R17,170 / 6000,"2,950",4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,-,-,-,-,-,-,-,1,-,-,-
2023,TOYOTA,C-HR 1.8 AT,"1,798",AT,G,50,-,-,215 / 60 R17,141 / 6400,"2,640",4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
