Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2021,HYUNDAI - HMID,Staria Signature 7,2200,AT,D,-,-,-,-,-,-,-,7,4X2,FF,-,5,4,CBU,South Korea,-,-,-,-,-,-,12,20,38,34,28,18
2021,HYUNDAI - HMID,Staria Signature 9,2200,AT,D,-,-,-,-,-,-,-,9,4X2,FF,-,5,4,CBU,South Korea,-,-,-,-,-,-,-,17,32,21,14,3
2021,ISUZU,MU-X,2499,AT,D,47,2540,-,-,-,-,-,7,4X2,-,-,5,4,CBU,Thailand,-,15,-,15,-,-,-,30,-,-,-,-
2021,KIA,Grand Sedona,2199,AT,G,80,3050,3195,235/60 R18,270/6400,3060,5115 x 1985 x 1740,11,4X2,FF,6,5,4,CBU,Korea,5,2,2,-,1,1,-,1,5,-,-,-
2021,KIA,Grand Carnival,2151,AT,D,80,0,0,235/60 R18,202/3800,3090,5115 x 1995 x 1750,11,4 x 2,FF,8,5,4,CBU,Korea,-,-,-,-,-,-,-,-,-,-,11,-
2021,LEXUS,NX 300,1998,AT,G,60,-,-,255 / 60 R18,235 / 4000,2660,4630X1845X1630,4,4X2,FR,0,4,4,CBU,Japan,-,1,2,3,-,-,-,1,-,-,-,-
2021,LEXUS,NX 300 F-Sport,1998,AT,G,60,-,-,255 / 60 R18,235 / 4000,2660,4630X1845X1630,4,4X2,FR,0,4,4,CBU,Japan,-,2,8,7,-,1,-,-,-,-,-,-
2021,LEXUS,RX 300 Luxury,1998,AT,G,72,2500,-,-,235 / 4400,2790,4890X1895X1690,4,4X2,FR,0,4,4,CBU,Japan,2,17,17,15,25,31,23,23,26,29,37,9
2021,LEXUS,RX 300 F-Sport,1998,AT,G,72,2500,-,-,235 / 4400,2790,4890X1895X1690,4,4X2,FR,0,4,4,CBU,Japan,3,34,22,32,40,59,36,41,35,36,40,33
2021,LEXUS,UX 200 Luxury,1998,AT,G,72,2500,-,-,235 / 4400,2790,4890X1895X1690,4,4X2,FR,0,4,4,CBU,Japan,-,1,-,1,1,2,-,3,1,-,-,-
2021,LEXUS,UX 200 F-Sport,1998,AT,G,72,2500,-,-,235 / 4400,2790,4890X1895X1690,4,4X2,FR,0,4,4,CBU,Japan,-,-,-,3,-,1,1,2,2,-,-,-
2021,LEXUS,UX 250h,1998,AT,G,72,2500,-,-,235 / 4400,2790,4890X1895X1690,4,4X2,FR,0,4,4,CBU,Japan,-,-,-,-,-,1,-,-,-,-,-,-
2021,LEXUS,UX 300e,-,AT,EV,-,-,-,-,-,-,-,4,4X2,FR,0,4,4,CBU,Japan,-,1,1,1,-,5,3,3,6,2,3,1
2021,MAZDA,CX-3 2.0 Touring,1998,AT,G,48,-,-,215/50R18,148,2570,4275 x 1765 x 1535,5,4X2,FF,-,5,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,CX-3 2.0 Grand Touring,1998,AT,G,48,-,-,215/50R18,148,2570,4275 x 1765 x 1535,5,4X2,FF,-,5,4,CBU,Japan,-,1,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,New CX-3 Pro,1998,AT,G,48,-,0,215/50R18,149,2570,4275 x 1765 x 1535,5,4X2,FF,0,5,4,CBU,Japan,-,4,6,6,18,19,2,-,-,-,-,-
2021,MAZDA,New CX-3 Sport,1998,AT,G,48,-,0,215/50R18,149,2570,4275 x 1765 x 1535,5,4X2,FF,0,5,4,CBU,Japan,-,-,161,209,2,43,7,218,120,74,4,69
2021,MAZDA,CX-5 Touring,2488,AT,G,56,-,0,225/55R19,190,2700,4550 x 1840 x 1680,5,4X2,FF,0,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,All New CX-5 GT IPM #2,2488,AT,G,56,-,4325,225/55R19,187,2700,4540 x 1840 x 1710,5,4X2,FF,-,5,4,CBU,Malaysia,80,87,1,-,-,-,-,-,-,-,-,-
2021,MAZDA,All New CX-5 Elite IPM #2,2488,AT,G,56,-,-,225/55R19,190,2700,4550 x 1840 x 1680,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,New CX-5 GT,2488,AT,G,56,-,4325,225/55R19,187,2700,4540 x 1840 x 1710,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,78,171,10,32,16,92,101,33,102,88
2021,MAZDA,CX - 30 Touring,1998,AT,G,51,-,0,215/55R18,155,2655,4395 x 1795 x 1540,5,4X2,FF,0,5,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,CX - 30 GT,1998,AT,G,51,-,0,215/55R18,155,2655,4395 x 1795 x 1540,5,4X2,FF,0,5,4,CBU,Japan,25,21,54,39,8,46,2,16,1,-,43,3
2021,MAZDA,CX - 3 Sport,1998,AT,G,48,-,0,215/50R18,149,2570,4275 x 1765 x 1535,5,4X2,FF,0,5,4,CBU,Japan,15,33,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,CX  - 3 Pro,1998,AT,G,48,-,0,215/50R18,149,2570,4275 x 1765 x 1535,5,4X2,FF,0,5,4,CBU,Japan,13,1,1,-,-,-,-,-,-,-,-,-
2021,MAZDA,All-new CX-9 MY18,2488,AT,G,72,-,-,255/50R20,231,2930,5075 x 1969 x 1747,7,4X2,FF,-,5,4,CBU,Japan,26,22,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,CX-8 Touring,2488,AT,G,72,-,-,255/50R20,231,2930,5075 x 1969 x 1747,7,4X2,FF,-,5,4,CBU,Malaysia,2,4,12,13,2,-,-,-,-,-,-,-
2021,MAZDA,CX-8 Elite,2488,AT,G,72,-,-,255/50R20,231,2930,5075 x 1969 x 1747,7,4X2,FF,-,5,4,CBU,Malaysia,22,31,11,-,-,38,10,4,13,14,40,-
2021,MAZDA,New CX-9,2488,AT,G,72,-,-,255/50R20,231,2930,5075 x 1969 x 1747,7,4X2,FF,-,5,4,CBU,Japan,-,1,12,19,-,17,1,26,28,17,7,7
2021,MAZDA,All New Mazda 3 Hatchback,1998,AT,G,51,-,-,215/45R18,155,2725,"4,460 x 1,795 x 1,435",5,4X2,FF,-,5,4,CBU,Japan,3,19,12,64,16,23,28,42,37,42,6,16
2021,MAZDA,Mazda 6 Estate Elite,2488,AT,G,62,-,-,225/45R19,192,2750,"4,800 x 1,840 x 1,480",5,4X2,FF,-,5,4,CBU,Japan,5,3,-,-,-,-,-,-,-,-,-,-
2021,MAZDA,New Mazda 6 Elite Estate,2488,AT,G,62,-,-,225/45R19,192,2750,"4,800 x 1,840 x 1,480",5,4X2,FF,-,5,4,CBU,Japan,-,-,1,1,-,1,-,-,7,2,2,1
2021,MERCEDES-BENZ PC,A 35 4 Matic (W177)*,2000,-,G,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,-,1,1,-,1,-,-,-,-,2,-,-
2021,MERCEDES-BENZ PC,GLA 200,1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x 2,096 x 1,639",5,4X2,FR,-,5,4,CKD,-,-,-,-,-,-,-,-,40,36,34,7,-
2021,MERCEDES-BENZ PC,GLC 200 AMG,1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x 2,096 x 1,639",5,4X2,FR,-,5,4,CKD,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,GLC 200 AMG ( FL ),1991,AT,G,66,2360,9,255/45 R20,184,2873,"4,656 x 2,096 x 1,639",5,4X2,FR,-,5,4,CKD,-,-,-,-,47,47,25,8,68,43,31,43,-
2021,MERCEDES-BENZ PC,GLC 200 Exclusive,1991,AT,G,66,2360,9,235/60 R18,184,2873,"4,656 x 2,096 x 1,639",5,4X2,FR,-,5,4,CKD,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,VITO,2148,AT,D,-,2940,-,-,-,-,-,-,-,-,-,5,-,CBU,Spain,-,4,1,1,1,5,-,3,2,-,-,-
2021,MERCEDES-BENZ PC,V 220,2100,AT,D,-,2940,-,-,-,-,-,-,-,-,-,5,-,CBU,Spain,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,Seprinter,2143,MT,G,-,5300,-,-,-,-,-,-,4X2,-,-,4,-,CBU,Spain,-,-,-,2,-,2,1,-,-,5,-,-
2021,MINI,Cooper S Hatch A/T,1998,AT,G,44,1635,-,205/45 R17 88W,-,2495,3850 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,10,14,10,6,11,7,3,2,1,-,-,-
2021,MINI,John Cooper Works Hatch A/T,1998,AT,G,44,1710,-,205/40 R18 86W,-,2495,3874 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,3,2,1,5,1,2,-,-,-,-,-,-
2021,MINI,Cooper S Hatch A/T,1998,AT,G,44,1635,-,205/45 R17 88W,-,2495,3850 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,-,-,-,-,-,-,-,13,13,16,21,4
2021,MINI,John Cooper Works Hatch A/T,1998,AT,G,44,1710,-,205/40 R18 86W,-,2495,3874 x 1727 x 1414,-,4X2,FR,-,-,4,CBU,UK,-,-,-,-,-,-,-,10,1,3,4,2
2021,MINI,John Cooper Works GP A/T,1998,AT,G,40,1505,-,225/35 R18 87Y,306,2495,3879 x 1762 x 1420,-,4X2,FR,-,-,4,CBU,UK,-,-,-,-,-,-,-,-,-,-,-,-
2021,MINI,Cooper S 5 Door A/T,1998,AT,G,44,1770,-,205/45 R17 88W,-,2567,4005 x 1727 x 1425,-,4X2,FR,-,-,4,CBU,UK,1,1,3,5,-,4,3,3,2,1,3,1
2021,MINI,Cooper S 5 Door A/T,1998,AT,G,44,1770,-,205/45 R17 88W,-,2567,4005 x 1727 x 1425,-,4X2,FR,-,-,4,CBU,UK,-,-,-,-,-,-,-,-,5,4,6,-
2021,MINI,Cooper S Clubman A/T,1998,AT,G,48,1945,-,225/40 R18 92Y,192,2670,4266 x 1800 x 1441,-,4X2,FR,-,4,4,CBU,UK,1,-,1,-,3,2,2,2,-,1,-,-
2021,MINI,Cooper S Convertible A/T,1998,AT,G,-,1745,-,205/45 R17 88W,-,2495,3850 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,4,3,4,3,3,1,-,1,-,-,-,-
2021,MINI,John Cooper Works Convertible A/T,1998,AT,G,44,1795,-,205/40 R18 86W,231,2495,3874 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,-,-,-,1,1,-,-,-,-,-,-,-
2021,MINI,Cooper S Convertible A/T,1998,AT,G,-,1745,-,205/45 R17 88W,-,2495,3850 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,-,-,-,-,-,-,-,9,-,2,-,-
2021,MINI,John Cooper Works Convertible A/T,1998,AT,G,44,1795,-,205/40 R18 86W,231,2495,3874 x 1727 x 1415,-,4X2,FR,-,-,4,CBU,Germany,-,-,-,-,-,-,-,4,-,-,-,-
2021,MINI,Cooper S Countryman F60 CKD A/T,1998,AT,G,61,2040,-,225/45 R19 92W,192,2670,4299 x 1822 x 1557,-,4X2,FR,-,-,4,CKD,INA,7,6,14,11,8,2,2,2,3,1,-,1
2021,MINI,Cooper S Countryman F60 CKD A/T,1998,AT,G,61,2040,0,225/45 R19 92W,192,2670,4299 x 1822 x 1557,0,4x2,FF,-,-,4,CKD,INA,-,-,-,10,8,3,-,2,18,3,1,1
2021,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR (4x2) 8AT,2442,AT,D,68,2600,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,639,620,1.444,1.598,1.245,1.393,1.135,1.664,930,813,1.173,1.245
2021,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR Utimate (4x2) 8AT,2442,AT,D,68,2600,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,192,60,81,122,68,113,7,123,75,56,-,-
2021,MITSUBISHI MOTORS,Pajero Sport 2.5 E HP (4X2) 5 AT - DAKAR,2477,AT,D,70,2650,3917,265/65 R17,178,2800,4695 X 1815 X 1840,7,4X2,FR,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5AT,2477,AT,D,70,2650,3917,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X2,FR,-,4,4,CKD,INA,17,9,25,14,5,27,1,19,96,49,13,13
2021,MITSUBISHI MOTORS,Pajero Sport 2.5 L EXCEED (4X2) 5MT,2477,MT,D,70,2650,4100,265/65 R17,136,2800,4697 X 1815 X 1840,7,4X2,FR,-,4,4,CBU,Thailand,14,14,10,11,16,20,12,6,18,38,3,1
2021,NISSAN,New Serena-HWS,2000,AT,G,60,1965,-,195/60/R18,"149 / 5,600",2862,"4,770 x 1,735 x 1,867",7,4X2,-,-,5,4,CKD,INA,-,-,-,-,-,-,-,8,11,-,55,-
2021,NISSAN,X-Trail 2.5 Upper CVT,2488,CVT,G,-,1820,-,-,-,-,-,-,4X2,-,-,5,4,CBU,Japan,-,-,-,-,-,20,-,-,-,-,-,-
2021,PEUGEOT,New 5008 AT Allure,1598,AT,G,60,1459,6,215/50 R17,156,2727,4.529 x 2.118 x 1.644,7,4X2,FF,-,5,4,CBU,Malaysia,11,14,1,-,21,3,-,-,-,-,-,-
2021,PEUGEOT,New 3008 AT,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Perancis,-,-,-,-,-,-,-,-,-,-,-,-
2021,PEUGEOT,New 3008 AT Allure,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Malaysia,23,5,13,11,4,8,4,4,4,-,-,-
2021,PEUGEOT,NEW 3008 AT Allure Midlife,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,8,16,-,20
2021,PEUGEOT,NEW 5008 AT Allure Midlife,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,-,22,23,3
2021,PEUGEOT,NEW 3008 AT Active,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,-,-,20,12
2021,PEUGEOT,NEW 5008 AT Active,1598,AT,G,60,1459,6,225/50 R17,163,2613,4.365 x 1.836 x 1.639,5,4X2,FF,-,5,4,CBU,Malaysia,-,-,-,-,-,-,-,-,-,-,11,4
2021,RENAULT,New Koleos Signature,2500,AT,G,60,2100,-,225/60 R 18,170,2705,4672 x 1843 x 1673,5,4X2,FF,200,5,4,CBU,-,2,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova G 2015,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,2,-,1,1,-,1,-,-,-,-
2021,TOYOTA,All New Kijang Inova G AT 2015,1998,AT,G,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,2,1,-,-,1,1,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova G AT D TRD,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova G D 2015,2494,MT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,2,1,1,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova G D TRD,2494,MT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,1,-
2021,TOYOTA,All New Kijang Inova Q 2015,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,1,1,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova V AT 2015,1998,AT,G,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova V AT D 2015,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,1,-,-,-,1,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova V AT D TRD,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova V  D 2015,2494,MT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Inova Venturer D,2494,MT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,1,-
2021,TOYOTA,All New Kijang Innova G Mi 2020,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,605,291,105,382,294,613,186,852,465,327,1.126,807
2021,TOYOTA,All New Kijang Innova G Luxury Mi 2020,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,8,2,3,7,11,1,-,35,22,16,3,5
2021,TOYOTA,All New Kijang Innova G A/T Mi 2020,1998,AT,G,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,434,154,100,391,241,460,90,367,428,320,485,715
2021,TOYOTA,All New Kijang Innova G DSL Mi 2020,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,388,390,346,1.153,306,570,566,1.014,436,162,996,1.190
2021,TOYOTA,All New Kijang Innova G A/T DSL Mi 2020,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,484,769,523,1.581,578,861,533,1.080,997,895,1.041,946
2021,TOYOTA,All New Kijang Innova V Mi 2020,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,18,-,7,40,44,24,9,218,28,57,58,45
2021,TOYOTA,All New Kijang Innova V Luxury Mi 2020,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,5,3,11,16,4,-,43,11,11,2,2
2021,TOYOTA,All New Kijang Innova V A/T Luxury Mi 2020,1998,AT,G,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,81,69,24,93,10,30,30,88,52,100,55,41
2021,TOYOTA,All New Kijang Innova V DSL Mi 2020,2494,AT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,100,99,80,71,31,26,9,19,180,151,161,98
2021,TOYOTA,All New Kijang Innova V A/T DSL Mi 2020,2494,AT,D,55,1640,-,205/65 R15,136 / 5600,2750,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,474,719,433,1.342,484,834,235,642,866,1.010,908,1.009
2021,TOYOTA,All New Kijang Innova Venturer Mi 2020,1998,MT,G,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,6,5,12,18,31,8,2,53,27,21,15,15
2021,TOYOTA,All New Kijang Innova Venturer DSL Mi 2020,2494,MT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,8,10,11,29,24,17,2,6,72,49,51,21
2021,TOYOTA,All New Kijang Innova Venturer A/T DSL Mi 202,2494,AT,D,55,1640,-,205/65 R15,102 / 3600,2750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,332,363,302,776,368,396,133,323,434,674,521,806
2021,TOYOTA,All New Kijang Innova Venturer A/T edisi 50 Tah,1998,A/T,G,55,1640,-,205/65 R15,102 / 3600,2.750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,28,2,-,-,-,-,-,-,-
2021,TOYOTA,All New Kijang Innova Venturre A/T DSL edisi 5,2494,A/T,D,55,1640,-,205/65 R15,102 / 3600,2.750,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,20,-,-,-,-,-,-,-,-
2021,TOYOTA,"Alphard 2,5 G",2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,109,28,168,249,420,175,672,812,500,174,7
2021,TOYOTA,Alphard 2.5 X,2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,-,-,-,-,-,-,1,-,5,-,-
2021,TOYOTA,Vellflre 2.5,2500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,2,-,4,19,16,35,14,74,48,24,39,37
2021,TOYOTA,Fortuner VRZ 2.4 TRD AT D,2393,AT,D,80,-,4555,265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,1,-,2,1,-,-,-,-,1,-
2021,TOYOTA,C-HR 1.8 A/T,1798,AT,G,50,-,-,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,1,1,2,3,3,1,-,10,2,-,-,-
2021,TOYOTA,C-HR 1.8 A/T Dual Tone,1798,AT,G,50,-,-,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,C-HR 1.8 A/T Hybrid,1798,AT,HYBRID,50,-,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,11,17,23,17,15,11,9,6,13,18,8,9
2021,TOYOTA,Corolla Cross 1.8 A/T,1798,AT,G,50,-,-,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,23,25,8,45,56,49,8,-,1,-,-,-
2021,TOYOTA,Corolla Cross 1.8 A/T Hybrid,1798,AT,HYBRID,50,-,0,215 / 60 R17,141 / 6400,2640,4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,109,264,235,162,29,34,48,125,64,-,92,142
2021,TOYOTA,COMS EV,0,AT,EV,-,-,-,-,-,-,-,-,-,-,-,2,4,CBU,Japan,-,-,20,-,-,-,-,-,-,-,-,-
2021,TOYOTA,C+POD EV,0,AT,EV,-,-,-,-,-,-,-,-,-,-,-,2,4,CBU,Japan,-,-,-,5,1,-,1,-,-,-,-,-
2021,TOYOTA,Fortuner G 2.4 DSL FMC 2015 AT,2494,AT,D,80,-,4100,265 / 65 R17,149.3 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,1,1,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Fortuner G 2.4 DSL A/T Mi 2020,2393,AT,D,80,0,"4,100",265 / 65 R17,149.3 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,46,30,71,43,7,11,7,3,-,-,-,-
2021,TOYOTA,Fortuner VRZ 2.4 DSL A/T Mi 2020,2393,AT,D,80,0,"4,100",265 / 60 R18,149.3 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,184,188,76,77,86,151,110,48,-,-,-,-
2021,TOYOTA,Fortuner G 2.4 DSL Mi 2020,2393,MT,D,80,0,"4,100",265 / 65 R17,149.3 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,47,85,25,21,2,2,2,-,-,-,-,-
2021,TOYOTA,Fortuner VRZ 2.4 TRD A/T DSL Mi 2020,2393,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,570,1.276,857,894,562,1.935,2.030,1.139,-,-,-,-
2021,TOYOTA,Fortuner VRZ 2.4 DSL A/T Imp 2021,2393,MT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,41,45,46,85,97
2021,TOYOTA,Fortuner G 2.4 A/T 4x4 DSL Imp 2021,2393,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,11,61,48,13,36
2021,TOYOTA,Fortuner VRZ 2.4 A/T 4x4 DSL Imp 2021,2393,MT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,174,86,195,326,308
2021,TOYOTA,New Fortuner G 2.4 GR Sport DSL 2021,2393,MT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,11,9,15,25,48
2021,TOYOTA,New Fortuner G 2.4 GR Sport DSL A/T 2021,2393,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,52,62,56,102,97
2021,TOYOTA,New Fortuner VRZ 2.4 GR Sport DSL A/T 2021,2393,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,1.445,2.292,1.603,2.609,2.559
2021,TOYOTA,HI-ACE Commuter HI Grade,2500,MT,G,70,2145,-,195/R15,102 / 3600,3110,5380X1880X2285,16,4X2,FR,-,2,5,CBU,Japan,-,215,184,154,160,143,94,110,59,28,123,54
2021,TOYOTA,Fortuner SRZ 2.7 TRD AT,2694,AT,G,80,-,4555,265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Fortuner 2.7 FMC 2015 AT,2694,AT,G,80,-,4100,265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,2,1,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Fortuner 2.7 TRD SPORTIVO LUX 4X2 A/T,2694,AT,G,65,2450,0,-,"160.4 / 5,200",2750,4705X1840X1850,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
